dates,close,index,evt
9/19/2008,4.211,36370.2,0
9/22/2008,4.161,36183.6,0
9/23/2008,4.211,35454.2,0
9/24/2008,4.31,35177.1,0
9/25/2008,4.236,36361.8,0
9/26/2008,4.211,36556.6,0
9/29/2008,4.285,36051.3,0
9/30/2008,4.285,36051.3,0
10/1/2008,4.285,36051.3,0
10/2/2008,4.285,36051.3,0
10/3/2008,4.186,34553,0
10/6/2008,3.988,31574.7,0
10/7/2008,4.013,31561.9,0
10/8/2008,3.344,30772.6,0
10/9/2008,3.294,30878.7,0
10/10/2008,2.7,28495.9,0
10/13/2008,2.774,28961.9,0
10/14/2008,2.873,30536.2,0
10/15/2008,2.824,29443.7,0
10/16/2008,2.799,27600.7,0
10/17/2008,2.749,25870.2,0
10/20/2008,2.849,26763.6,0
10/21/2008,2.948,26723.3,0
10/22/2008,2.923,25624.3,0
10/23/2008,3.022,25040.8,0
10/24/2008,3.022,24176.7,0
10/27/2008,3.022,24336.7,0
10/28/2008,2.972,24895.2,0
10/29/2008,2.972,24895.2,0
10/30/2008,3.022,26733.5,0
10/31/2008,2.997,27832.9,0
11/3/2008,3.047,27987.7,0
11/4/2008,3.071,29343.3,0
11/5/2008,3.022,27855.9,0
11/6/2008,2.997,27373.7,0
11/7/2008,3.022,26648.2,0
11/10/2008,2.948,26797.9,0
11/11/2008,2.849,25889.2,0
11/12/2008,2.774,25342.5,0
11/13/2008,2.725,25100,0
11/14/2008,2.749,25425.3,0
11/17/2008,2.749,24046.5,0
11/18/2008,2.749,23495.1,0
11/19/2008,2.7,21929.3,0
11/20/2008,2.725,21228.3,0
11/21/2008,2.749,21966,0
11/24/2008,2.824,24137,1
11/25/2008,3.096,24424.6,0
11/26/2008,3.121,24408.6,0
11/27/2008,3.171,25383.4,0
11/28/2008,3.071,25715,0
12/1/2008,3.047,24331.8,0
12/2/2008,2.923,24425.5,0
12/3/2008,2.923,23936.7,0
12/4/2008,3.022,24671,0
12/5/2008,3.022,24034.7,0
12/8/2008,3.022,24034.7,0
12/9/2008,3.022,24034.7,0
12/10/2008,3.022,24034.7,0
12/11/2008,3.022,24034.7,0
12/12/2008,3.022,24936.9,0
12/15/2008,3.022,25598.5,0
12/16/2008,2.997,26395.8,0
12/17/2008,2.972,26765.1,0
12/18/2008,2.972,26395.5,0
12/19/2008,2.972,26205.4,0
12/22/2008,2.997,26199,0
12/23/2008,2.972,26294.2,0
12/24/2008,2.948,26055,0
12/25/2008,2.972,26059.1,0
12/26/2008,2.972,26499,0
12/29/2008,2.972,26423.6,0
12/30/2008,2.948,26411.1,0
12/31/2008,2.972,26864.1,0
1/1/2009,2.972,26864.1,0
1/2/2009,3.071,27005.6,0
1/5/2009,3.096,27988.7,0
1/6/2009,3.071,28709.4,0
1/7/2009,3.022,27892.7,0
1/8/2009,2.923,26210.4,0
1/9/2009,2.997,26470.1,0
1/12/2009,2.923,25708.6,0
1/13/2009,2.948,26108.7,0
1/14/2009,2.972,25055.7,0
1/15/2009,2.972,25072.3,0
1/16/2009,2.948,25631,0
1/19/2009,2.898,25055.9,0
1/20/2009,2.898,24714.7,0
1/21/2009,2.898,24736.1,0
1/22/2009,2.923,24641.9,0
1/23/2009,2.923,24781.8,0
1/26/2009,2.923,25970,0
1/27/2009,2.923,25798.3,0
1/28/2009,2.923,26705.6,0
1/29/2009,2.898,26163,0
1/30/2009,2.873,25934.4,0
2/2/2009,2.898,25270.8,0
2/3/2009,2.898,25659.9,0
2/4/2009,2.972,26141.1,0
2/5/2009,2.923,25774.2,0
2/6/2009,2.898,26735.2,0
2/9/2009,2.923,27040.5,1
2/10/2009,2.923,25966.1,0
2/11/2009,2.898,25398.4,0
2/12/2009,2.873,25023.1,0
2/13/2009,2.923,25199.5,0
2/16/2009,2.898,24911.5,0
2/17/2009,2.873,23907.6,0
2/18/2009,2.873,23844.7,0
2/19/2009,2.898,24439.9,0
2/20/2009,2.923,23579.5,0
2/23/2009,2.923,23991,0
2/24/2009,2.923,24032.5,0
2/25/2009,2.948,24152.3,0
2/26/2009,2.948,24168.6,0
2/27/2009,2.948,24026.6,0
3/2/2009,2.873,23699.9,0
3/3/2009,2.923,23752,0
3/4/2009,2.923,23940.7,0
3/5/2009,2.898,23035.9,0
3/6/2009,2.923,23220,0
3/9/2009,2.873,23055,0
3/10/2009,2.898,23315.4,0
3/11/2009,3.047,23282.6,0
3/12/2009,2.972,23539.5,0
3/13/2009,2.948,23615.3,0
3/16/2009,2.972,23620.3,1
3/17/2009,2.972,23452.8,0
3/18/2009,2.948,23497.2,0
3/19/2009,2.972,23968.8,0
3/20/2009,2.898,24038.9,0
3/23/2009,2.873,24919.3,0
3/24/2009,2.898,25001.6,0
3/25/2009,2.898,25536.4,0
3/26/2009,2.873,25409.8,0
3/27/2009,2.873,25697.3,0
3/30/2009,2.873,25143.6,0
3/31/2009,2.898,25764.8,0
4/1/2009,2.923,25943.6,0
4/2/2009,2.873,26771.2,0
4/3/2009,2.873,26631.1,0
4/6/2009,2.923,26650.7,0
4/7/2009,2.898,26377.6,0
4/8/2009,2.923,27653.6,0
4/9/2009,2.948,28546.5,0
4/10/2009,2.972,28838.3,0
4/13/2009,2.948,28447,1
4/14/2009,2.923,28160.8,0
4/15/2009,2.948,28324.3,0
4/16/2009,2.972,29523.2,0
4/17/2009,2.972,29446,0
4/20/2009,3.022,28548.4,0
4/21/2009,2.972,28678.6,0
4/22/2009,2.997,28956.8,0
4/23/2009,2.997,28956.8,0
4/24/2009,3.096,29675.6,0
4/27/2009,2.972,29552.3,1
4/28/2009,2.948,29189,0
4/29/2009,3.047,30746.4,0
4/30/2009,3.047,31651.8,0
5/1/2009,3.047,31651.8,0
5/4/2009,2.997,32170.7,0
5/5/2009,3.047,33014.2,0
5/6/2009,3.071,33716.9,0
5/7/2009,3.195,32842.6,0
5/8/2009,3.27,32805.7,0
5/11/2009,3.369,32203.1,0
5/12/2009,3.245,33043.3,0
5/13/2009,3.22,32828.9,0
5/14/2009,3.121,33094.9,0
5/15/2009,3.121,33484.5,0
5/18/2009,3.22,33666.1,0
5/19/2009,3.22,33666.1,0
5/20/2009,3.22,35139.7,0
5/21/2009,3.27,34720.6,0
5/22/2009,3.171,35014.5,0
5/25/2009,3.146,35407.7,0
5/26/2009,3.146,34860.6,0
5/27/2009,3.146,35168.7,0
5/28/2009,3.195,35021,0
5/29/2009,3.195,35003,0
6/1/2009,3.096,36001.6,0
6/2/2009,3.096,35722.2,0
6/3/2009,3.047,34932.2,0
6/4/2009,3.047,34268.9,0
6/5/2009,3.096,34750.2,0
6/8/2009,3.071,33655.6,0
6/9/2009,3.047,33806.6,0
6/10/2009,3.047,34389.3,0
6/11/2009,3.071,34723.8,0
6/12/2009,3.047,34816.7,0
6/15/2009,3.071,34690.8,0
6/16/2009,3.022,34537,0
6/17/2009,3.071,34595.4,0
6/18/2009,3.071,35715.6,0
6/19/2009,3.071,35819.9,0
6/22/2009,3.071,35407.2,0
6/23/2009,3.071,34909.1,0
6/24/2009,3.071,35758.7,0
6/25/2009,3.047,36327.6,0
6/26/2009,3.022,36755.9,0
6/29/2009,3.047,36841.1,0
6/30/2009,3.022,36949.2,0
7/1/2009,3.022,37245.9,0
7/2/2009,2.997,37038.2,0
7/3/2009,3.096,36797.6,0
7/6/2009,3.195,36758.8,0
7/7/2009,3.071,37212.5,0
7/8/2009,3.071,37155.9,0
7/9/2009,3.071,36987.7,0
7/10/2009,3.022,36780.5,0
7/13/2009,3.071,37004.6,0
7/14/2009,3.047,36701.2,0
7/15/2009,3.071,37914,0
7/16/2009,3.071,38156.3,0
7/17/2009,3.047,37726.7,0
7/20/2009,3.071,38250.2,0
7/21/2009,3.096,38007.8,0
7/22/2009,3.071,38189.1,0
7/23/2009,3.096,38902,0
7/24/2009,3.047,39395.4,0
7/27/2009,3.071,39840.5,0
7/28/2009,3.047,40001.6,0
7/29/2009,3.071,40376.6,0
7/30/2009,3.096,42182.1,0
7/31/2009,3.096,42641.3,0
8/3/2009,3.071,44613.7,0
8/4/2009,3.071,44696.5,0
8/5/2009,3.071,43899.4,0
8/6/2009,3.121,43836,0
8/7/2009,3.171,44767.6,0
8/10/2009,3.22,44685.6,0
8/11/2009,3.542,43679,0
8/12/2009,3.344,43889.8,0
8/13/2009,3.294,44484.2,0
8/14/2009,3.319,44302.9,0
8/17/2009,3.691,44290.9,0
8/18/2009,3.666,44233.4,0
8/19/2009,3.691,45645,0
8/20/2009,4.062,46555.8,0
8/21/2009,4.038,47170.1,0
8/24/2009,4.112,47771.9,0
8/25/2009,4.112,48073.4,0
8/26/2009,3.938,46959.8,0
8/27/2009,3.914,47383.8,0
8/28/2009,3.79,47559.7,0
8/31/2009,3.815,46551.2,0
9/1/2009,3.691,46935.6,0
9/2/2009,3.493,45761,0
9/3/2009,3.468,46146,0
9/4/2009,3.592,45160.5,0
9/7/2009,3.666,45274,0
9/8/2009,3.889,44846,0
9/9/2009,3.815,44585.1,0
9/10/2009,3.839,44924.1,0
9/11/2009,3.889,46583.5,0
9/14/2009,3.914,46490.7,0
9/15/2009,3.839,45911.5,0
9/16/2009,3.864,46680.7,0
9/17/2009,3.864,46965.6,0
9/18/2009,3.839,47161.2,0
9/21/2009,3.839,47161.2,0
9/22/2009,3.839,47161.2,0
9/23/2009,3.815,47549.3,0
9/24/2009,3.864,47980.3,0
9/25/2009,3.864,47625,0
9/28/2009,3.889,47815.9,1
9/29/2009,3.889,48364.8,0
9/30/2009,3.889,47910.3,0
10/1/2009,3.963,47804.4,0
10/2/2009,3.815,46856.9,0
10/5/2009,3.79,47948.4,0
10/6/2009,3.79,49466.1,0
10/7/2009,3.74,49036.1,0
10/8/2009,3.79,49879.9,0
10/9/2009,3.74,50217.5,0
10/12/2009,3.74,51003,0
10/13/2009,3.765,50071.6,0
10/14/2009,3.765,51026.1,0
10/15/2009,3.765,51017.9,0
10/16/2009,3.79,49790.7,0
10/19/2009,3.79,50286.9,0
10/20/2009,3.914,51050.9,0
10/21/2009,3.864,51295.2,0
10/22/2009,3.889,51016.8,0
10/23/2009,3.864,51380.6,0
10/26/2009,3.765,51230.1,0
10/27/2009,3.691,50400.6,0
10/28/2009,3.592,48906.9,0
10/29/2009,3.592,48906.9,0
10/30/2009,3.468,47184.7,0
11/2/2009,3.294,47456.1,0
11/3/2009,3.319,46335.1,0
11/4/2009,3.319,47281.4,0
11/5/2009,3.443,47298,0
11/6/2009,3.393,46969.9,0
11/9/2009,3.493,47774.5,0
11/10/2009,3.493,48135.1,0
11/11/2009,3.468,48864,0
11/12/2009,3.393,48746,0
11/13/2009,3.493,48441.9,0
11/16/2009,3.468,48775.3,0
11/17/2009,3.468,47243.2,0
11/18/2009,3.567,46419.9,0
11/19/2009,3.542,46114.6,0
11/20/2009,3.443,45230.9,0
11/23/2009,3.418,45801.4,1
11/24/2009,3.517,45513.5,0
11/25/2009,3.468,45538.7,0
11/26/2009,3.493,45350.2,0
11/27/2009,3.493,45350.2,0
11/30/2009,3.493,45350.2,0
12/1/2009,3.567,46083.9,0
12/2/2009,3.567,47898.2,0
12/3/2009,3.616,49677.2,0
12/4/2009,3.542,50102,0
12/7/2009,3.493,49915.8,1
12/8/2009,3.493,49591.4,0
12/9/2009,3.418,49184.9,0
12/10/2009,3.418,49594.5,0
12/11/2009,3.468,49386.4,0
12/14/2009,3.517,50198.4,0
12/15/2009,3.468,50449.5,0
12/16/2009,3.468,50817.3,0
12/17/2009,3.493,49963.2,0
12/18/2009,3.468,50138.4,0
12/21/2009,3.443,51280.9,0
12/22/2009,3.443,51532.5,0
12/23/2009,3.468,51162.2,0
12/24/2009,3.468,51460.7,0
12/25/2009,3.493,51661.3,0
12/28/2009,3.517,51619.4,0
12/29/2009,3.542,51786,0
12/30/2009,3.542,51668.4,0
12/31/2009,3.616,52825,0
1/1/2010,3.616,52825,0
1/4/2010,3.616,53368.2,0
1/5/2010,3.641,54115.1,0
1/6/2010,3.74,54547.4,0
1/7/2010,3.914,54972.9,0
1/8/2010,3.963,54797.9,0
1/11/2010,3.864,53921.1,0
1/12/2010,3.889,53676.4,0
1/13/2010,3.938,54627.2,0
1/14/2010,3.938,54740.6,0
1/15/2010,3.938,54005.6,0
1/18/2010,4.062,54550.8,0
1/19/2010,4.062,55159.6,0
1/20/2010,4.038,55469.2,0
1/21/2010,4.013,55301.2,0
1/22/2010,3.938,53997.5,0
1/25/2010,4.013,54281,0
1/26/2010,4.038,54317.5,0
1/27/2010,4.038,54071,0
1/28/2010,4.062,54770.5,0
1/29/2010,4.112,54650.6,0
2/1/2010,4.682,55526,0
2/2/2010,4.508,55147.6,0
2/3/2010,4.409,55068.7,0
2/4/2010,4.236,53463.9,0
2/5/2010,4.013,51454.9,0
2/8/2010,4.038,49933.4,1
2/9/2010,4.26,50826.4,0
2/10/2010,4.459,50567.5,0
2/11/2010,4.459,51381,0
2/12/2010,4.384,51063.8,0
2/15/2010,4.31,51334.4,0
2/16/2010,4.335,51748.5,0
2/17/2010,4.409,53273.3,0
2/18/2010,4.36,52449.8,0
2/19/2010,4.508,53319,0
2/22/2010,4.434,52592.9,0
2/23/2010,4.558,51416.6,0
2/24/2010,4.508,49659.6,0
2/25/2010,4.632,48739.4,0
2/26/2010,4.483,49705.5,0
3/1/2010,4.607,51183.7,0
3/2/2010,5.078,51476.1,0
3/3/2010,5.326,51699.1,0
3/4/2010,5.326,51440.7,0
3/5/2010,4.459,52625.6,0
3/8/2010,4.31,53296.5,0
3/9/2010,4.285,52960,0
3/10/2010,4.186,52753,0
3/11/2010,4.038,52376.6,0
3/12/2010,4.087,52233,0
3/15/2010,4.161,51971.4,0
3/16/2010,4.137,53233.3,0
3/17/2010,4.062,54303.7,0
3/18/2010,4.112,53534.4,0
3/19/2010,4.137,53437,0
3/22/2010,4.31,53892.4,0
3/23/2010,4.632,54351.7,0
3/24/2010,4.632,55136.6,0
3/25/2010,4.31,57044.7,0
3/26/2010,4.26,56610.7,0
3/29/2010,4.211,56668.2,0
3/30/2010,4.087,56754.4,0
3/31/2010,4.038,56538.4,0
4/1/2010,4.013,57708.2,0
4/2/2010,4.062,58059.9,0
4/5/2010,4.137,58645,1
4/6/2010,4.013,58406.4,0
4/7/2010,4.013,58645.6,0
4/8/2010,3.938,58412.1,0
4/9/2010,3.963,59185.3,0
4/12/2010,3.839,58821.6,0
4/13/2010,3.963,58075.4,0
4/14/2010,3.914,59330.3,0
4/15/2010,4.013,59055.1,0
4/16/2010,4.062,58223.5,0
4/19/2010,4.038,58153,0
4/20/2010,3.963,58886.1,0
4/21/2010,3.988,58450.9,0
4/22/2010,4.236,58338.4,0
4/23/2010,4.236,58338.4,0
4/26/2010,4.013,59043.2,1
4/27/2010,4.161,58217.4,0
4/28/2010,4.038,57933.1,0
4/29/2010,4.062,58702.8,0
4/30/2010,4.137,58959.1,0
5/3/2010,4.087,58400.2,0
5/4/2010,4.112,57341,0
5/5/2010,4.062,56441.1,0
5/6/2010,4.062,55763.6,0
5/7/2010,3.864,52687,0
5/10/2010,4.013,56448,0
5/11/2010,4.062,56461.7,0
5/12/2010,4.062,57976.5,0
5/13/2010,4.038,57929.6,0
5/14/2010,4.013,55747.9,0
5/17/2010,4.087,56071.1,0
5/18/2010,4.087,56978.3,0
5/19/2010,4.087,56978.3,0
5/20/2010,4.013,54449.9,0
5/21/2010,4.062,54111.6,0
5/24/2010,4.112,54558.2,0
5/25/2010,3.963,52257.1,0
5/26/2010,4.062,54103.5,0
5/27/2010,4.087,54497.9,0
5/28/2010,4.161,55233.7,0
5/31/2010,4.83,54384.9,0
6/1/2010,4.657,54460.4,0
6/2/2010,4.508,55212.5,0
6/3/2010,4.533,55407.2,0
6/4/2010,4.83,54612.9,0
6/7/2010,4.88,54306.6,0
6/8/2010,4.756,53664.4,0
6/9/2010,4.682,54304.9,0
6/10/2010,4.483,54861.8,0
6/11/2010,4.483,55131.6,0
6/14/2010,4.607,55688.8,0
6/15/2010,4.632,56421.3,0
6/16/2010,4.657,56402.9,0
6/17/2010,4.657,56891,0
6/18/2010,4.657,57034.5,0
6/21/2010,4.632,57277.2,0
6/22/2010,4.533,57007,0
6/23/2010,4.409,55906.4,0
6/24/2010,4.508,55915.7,0
6/25/2010,4.459,55864.2,0
6/28/2010,4.483,56433.1,0
6/29/2010,4.533,55215.3,0
6/30/2010,5.004,54839.5,0
7/1/2010,5.326,54534.3,0
7/2/2010,5.648,55636.4,0
7/5/2010,5.548,55715.5,0
7/6/2010,5.35,56787.8,0
7/7/2010,5.152,56798.6,0
7/8/2010,5.573,57345.6,0
7/9/2010,5.648,57150.9,0
7/12/2010,5.499,57569.8,0
7/13/2010,5.4,58278.7,0
7/14/2010,5.375,58301.3,0
7/15/2010,5.524,57689.9,0
7/16/2010,5.648,57729.4,0
7/19/2010,5.598,58114.4,0
7/20/2010,5.573,58227.8,0
7/21/2010,5.474,59494.7,0
7/22/2010,5.474,59919.5,0
7/23/2010,5.499,59299.5,0
7/26/2010,5.499,59507.7,0
7/27/2010,5.598,60328.9,0
7/28/2010,5.573,60404.3,0
7/29/2010,5.548,60737.3,0
7/30/2010,5.474,59866.8,0
8/2/2010,5.672,60693.2,0
8/3/2010,5.499,60078.5,0
8/4/2010,5.474,59880.7,0
8/5/2010,5.499,59603.1,0
8/6/2010,5.449,59753,0
8/9/2010,5.449,59885.7,0
8/10/2010,5.499,59169.6,0
8/11/2010,5.4,58154.7,0
8/12/2010,5.375,58383.7,0
8/13/2010,5.326,58479.9,0
8/16/2010,5.276,58822.8,0
8/17/2010,5.276,59462.9,0
8/18/2010,5.449,59443.4,0
8/19/2010,5.425,58849.4,0
8/20/2010,5.623,58749.9,0
8/23/2010,5.796,58890.5,0
8/24/2010,5.771,58623.2,0
8/25/2010,5.697,58285.6,0
8/26/2010,5.672,59058.1,0
8/27/2010,5.747,59345.9,0
8/30/2010,5.747,59345.9,0
8/31/2010,6.069,59972.6,0
9/1/2010,5.994,60685.5,0
9/2/2010,5.846,60865.7,0
9/3/2010,5.846,60998.8,0
9/6/2010,6.019,61101,0
9/7/2010,5.97,60746.8,0
9/8/2010,5.945,60608.1,0
9/9/2010,5.945,60608.1,0
9/10/2010,5.945,60608.1,0
9/13/2010,6.589,62260.1,0
9/14/2010,7.183,62479,0
9/15/2010,6.998,63397.7,0
9/16/2010,7.059,63732.8,0
9/17/2010,7.369,63862,0
9/20/2010,8.608,64289.6,0
9/21/2010,8.608,64124.7,0
9/22/2010,8.979,64479.1,0
9/23/2010,8.793,64192.6,0
9/24/2010,9.041,64241.5,0
9/27/2010,9.351,64627.3,0
9/28/2010,9.722,65589.9,0
9/29/2010,9.475,65551.4,0
9/30/2010,9.041,65774.4,0
10/1/2010,9.165,64882.7,0
10/4/2010,8.855,65414.9,0
10/5/2010,8.855,66283.2,0
10/6/2010,8.36,66879.7,0
10/7/2010,8.669,66759,0
10/8/2010,9.475,67217.2,0
10/11/2010,9.475,69000,0
10/12/2010,9.165,69675.1,0
10/13/2010,9.289,70166.9,0
10/14/2010,9.041,69225.7,0
10/15/2010,9.041,70101.2,0
10/18/2010,8.855,70458,0
10/19/2010,8.793,69838.8,0
10/20/2010,9.103,69364.5,0
10/21/2010,8.979,70450.3,0
10/22/2010,8.917,71006.8,0
10/25/2010,9.289,70923.8,0
10/26/2010,9.289,70746.7,0
10/27/2010,8.793,68588.5,0
10/28/2010,8.917,68760.5,0
10/29/2010,8.917,68760.5,0
11/1/2010,8.793,69074.3,0
11/2/2010,8.645,68522.2,0
11/3/2010,8.496,68604.6,0
11/4/2010,8.471,70905.4,0
11/5/2010,8.62,70779.1,0
11/8/2010,8.546,70941.1,0
11/9/2010,8.546,71543.3,0
11/10/2010,8.471,70561,0
11/11/2010,8.397,70085,0
11/12/2010,8.397,69553.1,0
11/15/2010,8.298,69998.1,0
11/16/2010,8.298,69998.1,0
11/17/2010,8.298,69998.1,0
11/18/2010,8.298,69998.1,0
11/19/2010,8.298,69998.1,0
11/22/2010,8.1,67926.5,0
11/23/2010,7.58,66335.4,0
11/24/2010,7.53,67230.7,0
11/25/2010,7.53,67148.9,0
11/26/2010,7.53,66147.7,0
11/29/2010,7.307,64072.2,0
11/30/2010,7.703,65350.9,0
12/1/2010,7.753,66156.2,0
12/2/2010,7.803,66939.1,0
12/3/2010,7.926,66860.2,0
12/6/2010,9.016,67712.1,0
12/7/2010,8.892,67873.5,0
12/8/2010,8.992,67704.6,0
12/9/2010,9.338,65913.9,0
12/10/2010,9.239,64759,0
12/13/2010,8.917,66380.4,0
12/14/2010,8.868,66509.7,0
12/15/2010,9.016,65499.2,0
12/16/2010,9.091,64429.5,0
12/17/2010,8.967,63524.2,0
12/20/2010,9.19,63501.6,0
12/21/2010,9.561,64819.6,0
12/22/2010,9.487,65440.2,0
12/23/2010,10.007,66219,0
12/24/2010,9.437,66267.3,0
12/27/2010,9.289,66356.6,0
12/28/2010,9.314,66441.9,0
12/29/2010,9.388,66719.7,0
12/30/2010,9.487,66822.1,0
12/31/2010,9.487,66004.5,0
1/3/2011,9.586,67607.9,0
1/4/2011,9.561,68221.9,0
1/5/2011,9.536,68829,0
1/6/2011,9.536,69311.2,0
1/7/2011,9.561,68770.3,0
1/10/2011,9.611,67874.7,0
1/11/2011,9.611,67669,0
1/12/2011,9.759,67923.9,0
1/13/2011,10.379,68575.5,0
1/14/2011,10.032,67879.6,0
1/17/2011,9.363,66831.4,0
1/18/2011,9.388,66428.3,0
1/19/2011,9.363,66462.9,0
1/20/2011,9.239,65288,0
1/21/2011,9.165,65927.3,0
1/24/2011,9.19,65201.7,0
1/25/2011,8.917,65152.9,0
1/26/2011,8.769,65961,0
1/27/2011,8.769,65038.6,0
1/28/2011,8.323,63211.3,0
1/31/2011,8.224,63278.1,0
2/1/2011,8.422,64822.6,0
2/2/2011,8.323,65307.1,0
2/3/2011,8.001,63727.9,0
2/4/2011,8.1,65309,0
2/7/2011,8.1,64905.6,0
2/8/2011,8.298,65254.1,0
2/9/2011,8.471,65569.6,0
2/10/2011,8.298,64421.5,0
2/11/2011,8.174,64730.4,0
2/14/2011,7.951,64568.9,0
2/15/2011,7.976,64802.1,0
2/16/2011,8.1,65361.8,0
2/17/2011,8.025,65973.2,0
2/18/2011,8.323,65985.8,0
2/21/2011,8.372,65129,0
2/22/2011,9.165,64658.8,0
2/23/2011,8.57,63131.7,0
2/24/2011,7.926,60760.8,0
2/25/2011,8.199,61367.3,0
2/28/2011,8.298,61283.9,0
3/1/2011,7.976,58709.3,0
3/2/2011,8.174,58664.2,0
3/3/2011,8.447,60387,0
3/4/2011,8.471,61112.8,0
3/7/2011,8.347,60217.6,1
3/8/2011,8.397,61301.6,0
3/9/2011,8.397,62483.8,0
3/10/2011,8.57,63169.2,0
3/11/2011,8.57,63781.7,0
3/14/2011,8.917,64530.1,0
3/15/2011,9.264,64213.9,0
3/16/2011,9.165,63280.4,0
3/17/2011,9.165,63482.2,0
3/18/2011,9.016,63839.3,0
3/21/2011,9.115,64215.7,0
3/22/2011,9.239,64874.6,0
3/23/2011,9.14,63719.6,0
3/24/2011,9.165,64355.9,0
3/25/2011,8.992,64247,0
3/28/2011,9.487,64261.3,0
3/29/2011,9.413,63763.8,0
3/30/2011,9.413,64565.6,0
3/31/2011,9.512,64434.5,0
4/1/2011,9.735,65714.4,0
4/4/2011,10.106,67582,0
4/5/2011,10.379,67689.5,0
4/6/2011,10.007,68649.2,0
4/7/2011,10.007,69490.5,0
4/8/2011,9.908,68093.3,0
4/11/2011,9.958,68194.7,0
4/12/2011,9.809,68006.9,0
4/13/2011,9.536,68203.4,0
4/14/2011,9.239,67959.5,0
4/15/2011,9.289,68450.5,0
4/18/2011,9.338,66607.6,0
4/19/2011,9.71,67742.1,0
4/20/2011,9.512,68054,0
4/21/2011,9.933,68565.6,0
4/22/2011,9.933,68691.8,0
4/25/2011,9.759,68870.7,1
4/26/2011,9.512,68524.4,0
4/27/2011,9.462,67792.7,0
4/28/2011,9.487,68440.2,0
4/29/2011,9.487,69250.1,0
5/2/2011,9.858,69522.4,0
5/3/2011,10.156,70072,0
5/4/2011,10.007,69437.5,0
5/5/2011,10.081,69374.9,0
5/6/2011,10.205,68240.9,0
5/9/2011,10.329,67956.5,0
5/10/2011,10.057,67260,0
5/11/2011,9.933,65643.3,0
5/12/2011,10.032,66535.1,0
5/13/2011,9.834,64585.2,0
5/16/2011,9.214,65417.9,0
5/17/2011,9.314,65385.4,0
5/18/2011,9.115,63733.2,0
5/19/2011,9.115,63733.2,0
5/20/2011,9.908,63298.6,0
5/23/2011,10.18,63209.9,0
5/24/2011,9.908,64561.4,0
5/25/2011,9.561,63609.3,0
5/26/2011,9.735,63755.4,0
5/27/2011,9.536,62407.4,0
5/30/2011,9.338,61491.7,0
5/31/2011,9.586,63046,0
6/1/2011,9.462,63224.6,0
6/2/2011,9.289,63112.6,0
6/3/2011,9.413,62806.9,0
6/6/2011,9.462,63516.8,0
6/7/2011,9.735,64463.2,0
6/8/2011,9.363,64067.1,0
6/9/2011,9.239,63670.1,0
6/10/2011,9.289,63700.3,0
6/13/2011,9.363,63523.2,0
6/14/2011,9.214,62185.5,0
6/15/2011,9.091,60938.9,0
6/16/2011,9.091,61116.7,0
6/17/2011,9.363,61716.7,0
6/20/2011,9.289,61007.7,0
6/21/2011,9.264,62033.2,0
6/22/2011,9.066,61218,0
6/23/2011,9.041,61589.9,0
6/24/2011,9.363,62072.6,0
6/27/2011,9.19,61953.3,0
6/28/2011,9.314,62819.1,0
6/29/2011,9.314,63002.9,0
6/30/2011,9.413,63269.4,0
7/1/2011,9.314,63264.5,0
7/4/2011,8.967,64186.7,0
7/5/2011,8.769,63866.3,0
7/6/2011,9.041,63240.1,0
7/7/2011,8.967,64100.8,0
7/8/2011,9.091,63596.2,0
7/11/2011,8.744,62909.5,0
7/12/2011,8.868,62689.8,0
7/13/2011,8.917,63261.1,0
7/14/2011,8.669,62743.8,0
7/15/2011,8.62,62635.1,0
7/18/2011,8.471,62025,0
7/19/2011,8.298,61840.1,0
7/20/2011,8.149,61636.8,0
7/21/2011,7.976,60882.3,0
7/22/2011,7.703,59802.3,0
7/25/2011,7.803,61047.6,0
7/26/2011,7.951,61388.6,0
7/27/2011,7.852,61181.6,0
7/28/2011,7.902,62530.9,0
7/29/2011,7.902,62295.7,0
8/1/2011,7.827,61926.6,0
8/2/2011,7.728,61758.6,0
8/3/2011,7.604,61315.1,0
8/4/2011,7.332,59326,0
8/5/2011,6.614,56265.5,0
8/8/2011,5.771,52283.5,0
8/9/2011,5.499,52961.2,0
8/10/2011,5.425,50307.6,0
8/11/2011,5.92,52017,0
8/12/2011,6.131,52188.6,0
8/15/2011,7.134,53485.3,0
8/16/2011,7.084,54097.4,0
8/17/2011,6.787,54217.8,0
8/18/2011,6.192,51945.9,0
8/19/2011,6.391,53061.7,0
8/22/2011,6.192,53287,0
8/23/2011,6.168,52411.5,0
8/24/2011,6.192,53055.1,0
8/25/2011,6.564,52967.7,0
8/29/2011,6.155,53946.1,0
8/30/2011,6.155,53946.1,0
8/31/2011,6.155,53946.1,0
9/1/2011,6.155,53946.1,0
9/2/2011,6.465,55375.3,0
9/5/2011,6.861,54054.8,0
9/6/2011,6.837,55019.8,0
9/7/2011,7.084,55238.2,0
9/8/2011,7.728,56692,0
9/9/2011,8.149,55903,0
9/12/2011,7.852,55604.8,0
9/13/2011,7.58,56650.6,0
9/14/2011,7.505,56121.9,0
9/15/2011,7.505,57115.6,0
9/16/2011,7.431,57896.5,0
9/19/2011,7.059,57933.2,0
9/20/2011,7.084,60889.1,0
9/21/2011,7.208,60827.9,1
9/22/2011,6.886,57979.9,0
9/23/2011,6.564,56323.4,0
9/26/2011,6.564,56801.2,0
